Fecha,Region,Comuna,Poblacion,Contagios,Recuperados,Muertos,Activos
2020-04-10,Los Lagos,Purranque,21080,16,0,0,0
2020-04-10,Los Lagos,Puyehue,11787,0,0,0,0
2020-04-10,Los Lagos,Queilen,5543,0,0,0,0
2020-04-10,Los Lagos,Quellon,29309,0,0,0,0
2020-04-10,Los Lagos,Quemchi,8783,0,0,0,0
2020-04-10,Los Lagos,Quinchao,8298,0,0,0,0
2020-04-10,Los Lagos,Rio Negro,14275,0,0,0,0
2020-04-10,Los Lagos,San Juan de la Costa,7639,11,0,0,0
2020-04-10,Los Lagos,San Pablo,10553,6,0,0,0
2020-04-10,Los Lagos,Desconocido Los Lagos,0,0,0,0,0
2020-04-10,Aysén,Aysen,25002,4,0,0,0
2020-04-10,Aysén,Chile Chico,5121,0,0,0,0
2020-04-10,Aysén,Cisnes,5828,0,0,0,0
2020-04-10,Aysén,Cochrane,3685,0,0,0,0
2020-04-10,Aysén,Coyhaique,61210,0,0,0,0
2020-04-10,Aysén,Guaitecas,1599,0,0,0,0
2020-04-10,Aysén,Lago Verde,920,0,0,0,0
2020-04-10,Aysén,OHiggins,661,0,0,0,0
2020-04-10,Aysén,Rio Ibanez,2699,0,0,0,0
2020-04-10,Aysén,Tortel,572,0,0,0,0
2020-04-10,Aysén,Desconocido Aysen,0,0,0,0,0
2020-04-10,Magallanes,Antartica,137,0,0,0,0
2020-04-10,Magallanes,Cabo de Hornos,1983,13,0,0,0
2020-04-10,Magallanes,Laguna Blanca,264,0,0,0,0
2020-04-10,Magallanes,Natales,23782,6,0,0,0
2020-04-10,Magallanes,Porvenir,7323,0,0,0,0
2020-04-10,Magallanes,Primavera,694,0,0,0,0
2020-04-10,Magallanes,Punta Arenas,141984,299,0,0,0
2020-04-10,Magallanes,Rio Verde,211,0,0,0,0
2020-04-10,Magallanes,San Gregorio,681,0,0,0,0
2020-04-10,Magallanes,Timaukel,282,0,0,0,0
2020-04-10,Magallanes,Torres del Paine,1021,0,0,0,0
2020-04-10,Magallanes,Desconocido Magallanes,0,0,0,0,0
2020-04-13,Arica y Parinacota,Arica,247552,115,27,0,88
2020-04-13,Arica y Parinacota,Camarones,1233,0,0,0,0
2020-04-13,Arica y Parinacota,General Lagos,810,0,0,0,0
2020-04-13,Arica y Parinacota,Putre,2515,0,0,0,0
2020-04-13,Arica y Parinacota,Desconocido Arica y Parinacota,0,0,0,0,0
2020-04-13,Tarapacá,Alto Hospicio,129999,14,6,0,8
2020-04-13,Tarapacá,Camina,1375,0,0,0,0
2020-04-13,Tarapacá,Colchane,1583,0,0,0,0
2020-04-13,Tarapacá,Huara,3000,0,0,0,0
2020-04-13,Tarapacá,Iquique,223463,26,15,0,11
2020-04-13,Tarapacá,Pica,5958,10,1,0,9
2020-04-13,Tarapacá,Pozo Almonte,17395,2,0,0,2
2020-04-13,Tarapacá,Desconocido Tarapaca,0,0,0,0,0
2020-04-13,Antofagasta,Antofagasta,425725,106,57,0,49
2020-04-13,Antofagasta,Calama,190336,20,8,0,12
2020-04-13,Antofagasta,Maria Elena,6814,1,0,0,1
2020-04-13,Antofagasta,Mejillones,14776,12,1,0,11
2020-04-13,Antofagasta,Ollague,287,0,0,0,0
2020-04-13,Antofagasta,San Pedro de Atacama,10434,4,3,0,1
2020-04-13,Antofagasta,Sierra Gorda,1746,0,0,0,0
2020-04-13,Antofagasta,Taltal,13657,3,0,0,3
2020-04-13,Antofagasta,Tocopilla,28079,3,2,0,1
2020-04-13,Antofagasta,Desconocido Antofagasta,0,0,0,0,0
2020-04-13,Atacama,Alto del Carmen,5729,0,0,0,0
2020-04-13,Atacama,Caldera,19426,0,0,0,0
2020-04-13,Atacama,Chanaral,13164,0,0,0,0
2020-04-13,Atacama,Copiapo,171766,8,3,0,5
2020-04-13,Atacama,Diego de Almagro,14358,1,1,0,0
2020-04-13,Atacama,Freirina,7681,0,0,0,0
2020-04-13,Atacama,Huasco,11264,0,0,0,0
2020-04-13,Atacama,Tierra Amarilla,14312,4,0,0,4
2020-04-13,Atacama,Vallenar,57009,0,0,0,0
2020-04-13,Atacama,Desconocido Atacama,0,0,0,0,0
2020-04-13,Coquimbo,Andacollo,11791,0,0,0,0
2020-04-13,Coquimbo,Canela,9546,0,0,0,0
2020-04-13,Coquimbo,Combarbala,13884,0,0,0,0
2020-04-13,Coquimbo,Coquimbo,256735,21,20,0,1
2020-04-13,Coquimbo,Illapel,32801,17,4,0,13
2020-04-13,Coquimbo,La Higuera,4450,0,0,0,0
2020-04-13,Coquimbo,La Serena,249656,12,10,0,2
2020-04-13,Coquimbo,Los Vilos,23374,1,1,0,0
2020-04-13,Coquimbo,Monte Patria,32527,0,0,0,0
2020-04-13,Coquimbo,Ovalle,121269,8,8,0,0
2020-04-13,Coquimbo,Paiguano,4675,0,0,0,0
2020-04-13,Coquimbo,Punitaqui,12165,0,0,0,0
2020-04-13,Coquimbo,Rio Hurtado,4372,1,1,0,0
2020-04-13,Coquimbo,Salamanca,29110,6,3,0,3
2020-04-13,Coquimbo,Vicuna,29741,0,0,0,0
2020-04-13,Coquimbo,Desconocido Coquimbo,0,0,0,0,0
2020-04-13,Valparaíso,Algarrobo,15174,8,8,0,0
2020-04-13,Valparaíso,Cabildo,20663,0,0,0,0
2020-04-13,Valparaíso,Calera,53591,9,8,0,1
2020-04-13,Valparaíso,Calle Larga,16482,2,0,0,2
2020-04-13,Valparaíso,Cartagena,25357,2,0,0,2
2020-04-13,Valparaíso,Casablanca,29170,3,1,0,2
2020-04-13,Valparaíso,Catemu,15213,0,0,0,0
2020-04-13,Valparaíso,Concon,45889,6,5,0,1
2020-04-13,Valparaíso,El Quisco,17742,3,1,0,2
2020-04-13,Valparaíso,El Tabo,14338,2,2,0,0
2020-04-13,Valparaíso,Hijuelas,19099,0,0,0,0
2020-04-13,Valparaíso,Isla de Pascua,8277,6,3,0,3
2020-04-13,Valparaíso,Juan Fernandez,1033,0,0,0,0
2020-04-13,Valparaíso,La Cruz,25321,5,2,0,3
2020-04-13,Valparaíso,La Ligua,37739,2,1,0,1
2020-04-13,Valparaíso,Limache,49931,8,2,0,6
2020-04-13,Valparaíso,Llaillay,26533,2,2,0,0
2020-04-13,Valparaíso,Los Andes,68093,6,3,0,3
2020-04-13,Valparaíso,Nogales,23490,0,0,0,0
2020-04-13,Valparaíso,Olmue,19266,1,0,0,1
2020-04-13,Valparaíso,Panquehue,7633,0,0,0,0
2020-04-13,Valparaíso,Papudo,6201,0,0,0,0
2020-04-13,Valparaíso,Petorca,10558,6,5,0,1
2020-04-13,Valparaíso,Puchuncavi,20071,0,0,0,0
2020-04-13,Valparaíso,Putaendo,17645,1,1,0,0
2020-04-13,Valparaíso,Quillota,97572,16,11,0,5
2020-04-13,Valparaíso,Quilpue,167085,20,13,0,7
2020-04-13,Valparaíso,Quintero,36135,5,5,0,0
2020-04-13,Valparaíso,Rinconada,11263,2,0,0,2
2020-04-13,Valparaíso,San Antonio,96761,17,7,0,10
2020-04-13,Valparaíso,San Esteban,20643,0,0,0,0
2020-04-13,Valparaíso,San Felipe,83494,6,5,0,1
2020-04-13,Valparaíso,Santa Maria,16367,2,2,0,0
2020-04-13,Valparaíso,Santo Domingo,11934,5,3,0,2
2020-04-13,Valparaíso,Valparaiso,315732,44,29,0,15
2020-04-13,Valparaíso,Villa Alemana,139310,12,11,0,1
2020-04-13,Valparaíso,Vina del Mar,361371,72,57,0,15
2020-04-13,Valparaíso,Zapallar,7994,0,0,0,0
2020-04-13,Valparaíso,Desconocido Valparaiso,0,0,0,0,0
2020-04-13,Metropolitana,Alhue,7405,0,0,0,0
2020-04-13,Metropolitana,Buin,109641,36,21,0,15
2020-04-13,Metropolitana,Calera de Tango,28525,10,9,0,1
2020-04-13,Metropolitana,Cerrillos,88956,29,16,0,13
2020-04-13,Metropolitana,Cerro Navia,142465,57,31,0,26
2020-04-13,Metropolitana,Colina,180353,74,54,0,20
2020-04-13,Metropolitana,Conchali,139195,52,28,0,24
2020-04-13,Metropolitana,Curacavi,36430,13,7,0,6
2020-04-13,Metropolitana,El Bosque,172000,83,36,0,47
2020-04-13,Metropolitana,El Monte,40014,10,2,0,8
2020-04-13,Metropolitana,Estacion Central,206792,71,37,0,34
2020-04-13,Metropolitana,Huechuraba,112528,48,29,0,19
2020-04-13,Metropolitana,Independencia,142065,52,25,0,27
2020-04-13,Metropolitana,Isla de Maipo,40171,10,3,0,7
2020-04-13,Metropolitana,La Cisterna,100434,39,18,0,21
2020-04-13,Metropolitana,La Florida,402433,165,93,0,72
2020-04-13,Metropolitana,La Granja,122557,46,20,0,26
2020-04-13,Metropolitana,La Pintana,189335,55,21,0,34
2020-04-13,Metropolitana,La Reina,100252,54,39,0,15
2020-04-13,Metropolitana,Lampa,126898,37,19,0,18
2020-04-13,Metropolitana,Las Condes,330759,296,249,0,47
2020-04-13,Metropolitana,Lo Barnechea,124076,116,93,0,23
2020-04-13,Metropolitana,Lo Espejo,103865,48,11,0,37
2020-04-13,Metropolitana,Lo Prado,104403,43,25,0,18
2020-04-13,Metropolitana,Macul,134635,49,34,0,15
2020-04-13,Metropolitana,Maipu,578605,203,122,0,81
2020-04-13,Metropolitana,Maria Pinto,14926,0,0,0,0
2020-04-13,Metropolitana,Melipilla,141612,17,12,0,5
2020-04-13,Metropolitana,Nunoa,250192,171,111,0,60
2020-04-13,Metropolitana,Padre Hurtado,74188,26,15,0,11
2020-04-13,Metropolitana,Paine,82766,8,3,0,5
2020-04-13,Metropolitana,Pedro Aguirre Cerda,107803,54,20,0,34
2020-04-13,Metropolitana,Penaflor,101058,25,16,0,9
2020-04-13,Metropolitana,Penalolen,266798,131,70,0,61
2020-04-13,Metropolitana,Pirque,30433,10,5,0,5
2020-04-13,Metropolitana,Providencia,157749,136,109,0,27
2020-04-13,Metropolitana,Pudahuel,253139,78,39,0,39
2020-04-13,Metropolitana,Puente Alto,645909,322,143,0,179
2020-04-13,Metropolitana,Quilicura,254694,94,45,0,49
2020-04-13,Metropolitana,Quinta Normal,136368,84,39,0,45
2020-04-13,Metropolitana,Recoleta,190075,73,34,0,39
2020-04-13,Metropolitana,Renca,160847,42,22,0,20
2020-04-13,Metropolitana,San Bernardo,334836,140,59,0,81
2020-04-13,Metropolitana,San Joaquin,103485,58,34,0,24
2020-04-13,Metropolitana,San Jose de Maipo,18644,4,3,0,1
2020-04-13,Metropolitana,San Miguel,133059,86,46,0,40
2020-04-13,Metropolitana,San Pedro,11953,0,0,0,0
2020-04-13,Metropolitana,San Ramon,86510,20,12,0,8
2020-04-13,Metropolitana,Santiago,503147,375,206,0,169
2020-04-13,Metropolitana,Talagante,81838,21,12,0,9
2020-04-13,Metropolitana,Tiltil,21477,4,3,0,1
2020-04-13,Metropolitana,Vitacura,96774,127,108,0,19
2020-04-13,Metropolitana,Desconocido Metropolitana,0,0,0,0,0
2020-04-13,O’Higgins,Chepica,15925,0,0,0,0
2020-04-13,O’Higgins,Chimbarongo,37696,2,2,0,0
2020-04-13,O’Higgins,Codegua,14096,0,0,0,0
2020-04-13,O’Higgins,Coinco,7831,0,0,0,0
2020-04-13,O’Higgins,Coltauco,21263,0,0,0,0
2020-04-13,O’Higgins,Donihue,22700,0,0,0,0
2020-04-13,O’Higgins,Graneros,36504,0,0,0,0
2020-04-13,O’Higgins,La Estrella,3114,0,0,0,0
2020-04-13,O’Higgins,Las Cabras,26749,0,0,0,0
2020-04-13,O’Higgins,Litueche,6765,0,0,0,0
2020-04-13,O’Higgins,Lolol,7289,0,0,0,0
2020-04-13,O’Higgins,Machali,59913,8,8,0,0
2020-04-13,O’Higgins,Malloa,14163,0,0,0,0
2020-04-13,O’Higgins,Marchihue,7632,0,0,0,0
2020-04-13,O’Higgins,Mostazal,27462,0,0,0,0
2020-04-13,O’Higgins,Nancagua,19141,0,0,0,0
2020-04-13,O’Higgins,Navidad,6904,0,0,0,0
2020-04-13,O’Higgins,Olivar,14624,6,3,0,3
2020-04-13,O’Higgins,Palmilla,13299,0,0,0,0
2020-04-13,O’Higgins,Paredones,6349,0,0,0,0
2020-04-13,O’Higgins,Peralillo,11848,0,0,0,0
2020-04-13,O’Higgins,Peumo,14952,1,1,0,0
2020-04-13,O’Higgins,Pichidegua,20743,0,0,0,0
2020-04-13,O’Higgins,Pichilemu,17882,0,0,0,0
2020-04-13,O’Higgins,Placilla,9164,1,1,0,0
2020-04-13,O’Higgins,Pumanque,3531,0,0,0,0
2020-04-13,O’Higgins,Quinta de Tilcoco,13877,3,3,0,0
2020-04-13,O’Higgins,Rancagua,265211,15,12,0,3
2020-04-13,O’Higgins,Rengo,63710,1,1,0,0
2020-04-13,O’Higgins,Requinoa,30371,1,1,0,0
2020-04-13,O’Higgins,San Fernando,78642,4,3,0,1
2020-04-13,O’Higgins,San Vicente,50617,4,3,0,1
2020-04-13,O’Higgins,Santa Cruz,41096,2,1,0,1
2020-04-13,O’Higgins,Desconocido O’Higgins,0,0,0,0,0
2020-04-13,Maule,Cauquenes,44143,4,2,0,2
2020-04-13,Maule,Chanco,9331,0,0,0,0
2020-04-13,Maule,Colbun,22565,5,3,0,2
2020-04-13,Maule,Constitucion,50348,5,4,0,1
2020-04-13,Maule,Curepto,9426,3,0,0,3
2020-04-13,Maule,Curico,163626,20,12,0,8
2020-04-13,Maule,Empedrado,4206,0,0,0,0
2020-04-13,Maule,Hualane,10222,0,0,0,0
2020-04-13,Maule,Licanten,6989,0,0,0,0
2020-04-13,Maule,Linares,101073,13,8,0,5
2020-04-13,Maule,Longavi,32810,2,2,0,0
2020-04-13,Maule,Maule,60000,4,2,0,2
2020-04-13,Maule,Molina,49800,3,3,0,0
2020-04-13,Maule,Parral,44544,6,4,0,2
2020-04-13,Maule,Pelarco,9083,3,0,0,3
2020-04-13,Maule,Pelluhue,8092,1,1,0,0
2020-04-13,Maule,Pencahue,8601,0,0,0,0
2020-04-13,Maule,Rauco,11248,2,1,0,1
2020-04-13,Maule,Retiro,21071,1,0,0,1
2020-04-13,Maule,Rio Claro,14753,3,1,0,2
2020-04-13,Maule,Romeral,16170,3,3,0,0
2020-04-13,Maule,Sagrada Familia,19469,1,0,0,1
2020-04-13,Maule,San Clemente,46292,0,0,0,0
2020-04-13,Maule,San Javier,49451,8,2,0,6
2020-04-13,Maule,San Rafael,9959,2,1,0,1
2020-04-13,Maule,Talca,236724,51,44,0,7
2020-04-13,Maule,Teno,30850,1,0,0,1
2020-04-13,Maule,Vichuquen,4381,0,0,0,0
2020-04-13,Maule,Villa Alegre,17512,0,0,0,0
2020-04-13,Maule,Yerbas Buenas,19200,0,0,0,0
2020-04-13,Maule,Desconocido Maule,0,0,0,0,0
2020-04-13,Ñuble,Bulnes,22607,48,35,0,13
2020-04-13,Ñuble,Chillan,198624,355,276,0,79
2020-04-13,Ñuble,Chillan Viejo,33827,44,31,0,13
2020-04-13,Ñuble,Cobquecura,5275,0,0,0,0
2020-04-13,Ñuble,Coelemu,16845,4,2,0,2
2020-04-13,Ñuble,Coihueco,28375,11,5,0,6
2020-04-13,Ñuble,El Carmen,12334,3,2,0,1
2020-04-13,Ñuble,Ninhue,5414,2,0,0,2
2020-04-13,Ñuble,Niquen,11567,2,0,0,2
2020-04-13,Ñuble,Pemuco,8639,4,1,0,3
2020-04-13,Ñuble,Pinto,11880,10,5,0,5
2020-04-13,Ñuble,Portezuelo,4940,1,0,0,1
2020-04-13,Ñuble,Quillon,18777,23,18,0,5
2020-04-13,Ñuble,Quirihue,12192,4,2,0,2
2020-04-13,Ñuble,Ranquil,6261,10,5,0,5
2020-04-13,Ñuble,San Carlos,56252,31,19,0,12
2020-04-13,Ñuble,San Fabian,4654,6,5,0,1
2020-04-13,Ñuble,San Ignacio,16624,6,5,0,1
2020-04-13,Ñuble,San Nicolas,12172,12,7,0,5
2020-04-13,Ñuble,Treguaco,5696,0,0,0,0
2020-04-13,Ñuble,Yungay,18596,42,17,0,25
2020-04-13,Ñuble,Desconocido Nuble,0,0,0,0,0
2020-04-13,Biobío,Alto Biobio,6775,0,0,0,0
2020-04-13,Biobío,Antuco,4306,0,0,0,0
2020-04-13,Biobío,Arauco,38679,6,4,0,2
2020-04-13,Biobío,Cabrero,30725,7,0,0,7
2020-04-13,Biobío,Canete,37003,0,0,0,0
2020-04-13,Biobío,Chiguayante,91180,41,14,0,27
2020-04-13,Biobío,Concepcion,238092,92,70,0,22
2020-04-13,Biobío,Contulmo,6330,0,0,0,0
2020-04-13,Biobío,Coronel,125829,18,9,0,9
2020-04-13,Biobío,Curanilahue,33892,1,1,0,0
2020-04-13,Biobío,Florida,11841,2,2,0,0
2020-04-13,Biobío,Hualpen,97273,93,26,0,67
2020-04-13,Biobío,Hualqui,26201,8,4,0,4
2020-04-13,Biobío,Laja,23873,6,6,0,0
2020-04-13,Biobío,Lebu,27100,0,0,0,0
2020-04-13,Biobío,Los Alamos,22524,0,0,0,0
2020-04-13,Biobío,Los Angeles,218515,22,18,0,4
2020-04-13,Biobío,Lota,45750,1,1,0,0
2020-04-13,Biobío,Mulchen,31041,5,5,0,0
2020-04-13,Biobío,Nacimiento,27944,9,5,0,4
2020-04-13,Biobío,Negrete,10429,2,0,0,2
2020-04-13,Biobío,Penco,49865,9,4,0,5
2020-04-13,Biobío,Quilaco,4179,0,0,0,0
2020-04-13,Biobío,Quilleco,10032,0,0,0,0
2020-04-13,Biobío,San Pedro de la Paz,145906,80,51,0,29
2020-04-13,Biobío,San Rosendo,3611,0,0,0,0
2020-04-13,Biobío,Santa Barbara,14592,2,2,0,0
2020-04-13,Biobío,Santa Juana,14779,0,0,0,0
2020-04-13,Biobío,Talcahuano,158345,56,39,0,17
2020-04-13,Biobío,Tirua,11019,4,3,0,1
2020-04-13,Biobío,Tome,58729,37,10,0,27
2020-04-13,Biobío,Tucapel,15205,1,0,0,1
2020-04-13,Biobío,Yumbel,22132,5,5,0,0
2020-04-13,Biobío,Desconocido Biobio,0,0,0,0,0
2020-04-13,Araucanía,Angol,56058,28,16,0,12
2020-04-13,Araucanía,Carahue,25486,18,4,0,14
2020-04-13,Araucanía,Cholchol,12341,4,4,0,0
2020-04-13,Araucanía,Collipulli,26148,1,0,0,1
2020-04-13,Araucanía,Cunco,18055,5,4,0,1
2020-04-13,Araucanía,Curacautin,18178,5,2,0,3
2020-04-13,Araucanía,Curarrehue,7802,4,4,0,0
2020-04-13,Araucanía,Ercilla,8458,3,0,0,3
2020-04-13,Araucanía,Freire,25446,5,5,0,0
2020-04-13,Araucanía,Galvarino,12633,2,1,0,1
2020-04-13,Araucanía,Gorbea,15148,10,9,0,1
2020-04-13,Araucanía,Lautaro,40746,22,9,0,13
2020-04-13,Araucanía,Loncoche,24739,6,2,0,4
2020-04-13,Araucanía,Lonquimay,11049,0,0,0,0
2020-04-13,Araucanía,Los Sauces,7517,0,0,0,0
2020-04-13,Araucanía,Lumaco,10050,0,0,0,0
2020-04-13,Araucanía,Melipeuco,6265,0,0,0,0
2020-04-13,Araucanía,Nueva Imperial,33777,25,17,0,8
2020-04-13,Araucanía,Padre Las Casas,82110,49,30,0,19
2020-04-13,Araucanía,Perquenco,7223,3,2,0,1
2020-04-13,Araucanía,Pitrufquen,26096,16,12,0,4
2020-04-13,Araucanía,Pucon,29782,5,4,0,1
2020-04-13,Araucanía,Puren,12188,2,2,0,0
2020-04-13,Araucanía,Renaico,10833,2,1,0,1
2020-04-13,Araucanía,Saavedra,12793,1,1,0,0
2020-04-13,Araucanía,Temuco,302931,471,321,0,150
2020-04-13,Araucanía,Teodoro Schmidt,15786,5,4,0,1
2020-04-13,Araucanía,Tolten,10055,7,4,0,3
2020-04-13,Araucanía,Traiguen,19314,2,0,0,2
2020-04-13,Araucanía,Victoria,35467,15,9,0,6
2020-04-13,Araucanía,Vilcun,30766,24,14,0,10
2020-04-13,Araucanía,Villarrica,59103,18,13,0,5
2020-04-13,Araucanía,Desconocido Araucania,0,0,0,0,0
2020-04-13,Los Ríos,Corral,5447,0,0,0,0
2020-04-13,Los Ríos,Futrono,15261,5,4,0,1
2020-04-13,Los Ríos,La Union,39538,18,9,0,9
2020-04-13,Los Ríos,Lago Ranco,10292,2,2,0,0
2020-04-13,Los Ríos,Lanco,17652,2,1,0,1
2020-04-13,Los Ríos,Los Lagos,20518,0,0,0,0
2020-04-13,Los Ríos,Mafil,7389,1,1,0,0
2020-04-13,Los Ríos,Mariquina,23250,8,2,0,6
2020-04-13,Los Ríos,Paillaco,20798,1,1,0,0
2020-04-13,Los Ríos,Panguipulli,35991,2,1,0,1
2020-04-13,Los Ríos,Rio Bueno,32925,10,6,0,4
2020-04-13,Los Ríos,Valdivia,176774,88,63,0,25
2020-04-13,Los Ríos,Desconocido Los Rios,0,0,0,0,0
2020-04-13,Los Lagos,Ancud,42458,3,0,0,3
2020-04-13,Los Lagos,Calbuco,36744,7,5,0,2
2020-04-13,Los Lagos,Castro,47607,7,2,0,5
2020-04-13,Los Lagos,Chaiten,5020,1,1,0,0
2020-04-13,Los Lagos,Chonchi,16013,0,0,0,0
2020-04-13,Los Lagos,Cochamo,4006,0,0,0,0
2020-04-13,Los Lagos,Curaco de Velez,4066,0,0,0,0
2020-04-13,Los Lagos,Dalcahue,15069,0,0,0,0
2020-04-13,Los Lagos,Fresia,12656,0,0,0,0
2020-04-13,Los Lagos,Frutillar,20223,5,1,0,4
2020-04-13,Los Lagos,Futaleufu,2806,0,0,0,0
2020-04-13,Los Lagos,Hualaihue,9525,3,3,0,0
2020-04-13,Los Lagos,Llanquihue,18621,3,2,0,1
2020-04-13,Los Lagos,Los Muermos,17817,1,1,0,0
2020-04-13,Los Lagos,Maullin,14894,1,0,0,1
2020-04-13,Los Lagos,Osorno,173410,232,169,0,63
2020-04-13,Los Lagos,Palena,1827,0,0,0,0
2020-04-13,Los Lagos,Puerto Montt,269398,68,57,0,11
2020-04-13,Los Lagos,Puerto Octay,9192,1,1,0,0
2020-04-13,Los Lagos,Puerto Varas,48620,6,2,0,4
2020-04-13,Los Lagos,Puqueldon,4201,0,0,0,0
2020-04-13,Los Lagos,Purranque,21080,16,3,0,13
2020-04-13,Los Lagos,Puyehue,11787,2,1,0,1
2020-04-13,Los Lagos,Queilen,5543,0,0,0,0
2020-04-13,Los Lagos,Quellon,29309,0,0,0,0
2020-04-13,Los Lagos,Quemchi,8783,0,0,0,0
2020-04-13,Los Lagos,Quinchao,8298,1,1,0,0
2020-04-13,Los Lagos,Rio Negro,14275,3,1,0,2
2020-04-13,Los Lagos,San Juan de la Costa,7639,14,1,0,13
2020-04-13,Los Lagos,San Pablo,10553,6,2,0,4
2020-04-13,Los Lagos,Desconocido Los Lagos,0,0,0,0,0
2020-04-13,Aysén,Aysen,25002,3,2,0,1
2020-04-13,Aysén,Chile Chico,5121,1,0,0,1
2020-04-13,Aysén,Cisnes,5828,0,0,0,0
2020-04-13,Aysén,Cochrane,3685,0,0,0,0
2020-04-13,Aysén,Coyhaique,61210,2,2,0,0
2020-04-13,Aysén,Guaitecas,1599,0,0,0,0
2020-04-13,Aysén,Lago Verde,920,0,0,0,0
2020-04-13,Aysén,OHiggins,661,0,0,0,0
2020-04-13,Aysén,Rio Ibanez,2699,0,0,0,0
2020-04-13,Aysén,Tortel,572,1,1,0,0
2020-04-13,Aysén,Desconocido Aysen,0,0,0,0,0
2020-04-13,Magallanes,Antartica,137,0,0,0,0
2020-04-13,Magallanes,Cabo de Hornos,1983,18,15,0,3
2020-04-13,Magallanes,Laguna Blanca,264,0,0,0,0
2020-04-13,Magallanes,Natales,23782,6,5,0,1
2020-04-13,Magallanes,Porvenir,7323,4,3,0,1
2020-04-13,Magallanes,Primavera,694,0,0,0,0
2020-04-13,Magallanes,Punta Arenas,141984,387,180,0,207
2020-04-13,Magallanes,Rio Verde,211,0,0,0,0
2020-04-13,Magallanes,San Gregorio,681,0,0,0,0
2020-04-13,Magallanes,Timaukel,282,0,0,0,0
2020-04-13,Magallanes,Torres del Paine,1021,0,0,0,0
2020-04-13,Magallanes,Desconocido Magallanes,0,0,0,0,0
2020-04-15,Arica y Parinacota,Arica,247552,124,44,0,80
2020-04-15,Arica y Parinacota,Camarones,1233,0,0,0,0
2020-04-15,Arica y Parinacota,General Lagos,810,0,0,0,0
2020-04-15,Arica y Parinacota,Putre,2515,0,0,0,0
2020-04-15,Arica y Parinacota,Desconocido Arica y Parinacota,0,0,0,0,0
2020-04-15,Tarapacá,Alto Hospicio,129999,15,7,0,8
2020-04-15,Tarapacá,Camina,1375,0,0,0,0
2020-04-15,Tarapacá,Colchane,1583,0,0,0,0
2020-04-15,Tarapacá,Huara,3000,0,0,0,0
2020-04-15,Tarapacá,Iquique,223463,26,18,0,8
2020-04-15,Tarapacá,Pica,5958,19,2,0,17
2020-04-15,Tarapacá,Pozo Almonte,17395,2,0,0,2
2020-04-15,Tarapacá,Desconocido Tarapaca,0,0,0,0,0
2020-04-15,Antofagasta,Antofagasta,425725,122,68,0,54
2020-04-15,Antofagasta,Calama,190336,21,10,0,11
2020-04-15,Antofagasta,Maria Elena,6814,2,0,0,2
2020-04-15,Antofagasta,Mejillones,14776,14,1,0,13
2020-04-15,Antofagasta,Ollague,287,0,0,0,0
2020-04-15,Antofagasta,San Pedro de Atacama,10434,4,4,0,0
2020-04-15,Antofagasta,Sierra Gorda,1746,0,0,0,0
2020-04-15,Antofagasta,Taltal,13657,7,2,0,5
2020-04-15,Antofagasta,Tocopilla,28079,6,3,0,3
2020-04-15,Antofagasta,Desconocido Antofagasta,0,0,0,0,0
2020-04-15,Atacama,Alto del Carmen,5729,0,0,0,0
2020-04-15,Atacama,Caldera,19426,0,0,0,0
2020-04-15,Atacama,Chanaral,13164,0,0,0,0
2020-04-15,Atacama,Copiapo,171766,8,3,0,5
2020-04-15,Atacama,Diego de Almagro,14358,1,1,0,0
2020-04-15,Atacama,Freirina,7681,0,0,0,0
2020-04-15,Atacama,Huasco,11264,0,0,0,0
2020-04-15,Atacama,Tierra Amarilla,14312,4,0,0,4
2020-04-15,Atacama,Vallenar,57009,0,0,0,0
2020-04-15,Atacama,Desconocido Atacama,0,0,0,0,0
2020-04-15,Coquimbo,Andacollo,11791,0,0,0,0
2020-04-15,Coquimbo,Canela,9546,0,0,0,0
2020-04-15,Coquimbo,Combarbala,13884,0,0,0,0
2020-04-15,Coquimbo,Coquimbo,256735,19,17,0,2
2020-04-15,Coquimbo,Illapel,32801,19,7,0,12
2020-04-15,Coquimbo,La Higuera,4450,0,0,0,0
2020-04-15,Coquimbo,La Serena,249656,12,11,0,1
2020-04-15,Coquimbo,Los Vilos,23374,1,1,0,0
2020-04-15,Coquimbo,Monte Patria,32527,0,0,0,0
2020-04-15,Coquimbo,Ovalle,121269,8,7,0,1
2020-04-15,Coquimbo,Paiguano,4675,0,0,0,0
2020-04-15,Coquimbo,Punitaqui,12165,0,0,0,0
2020-04-15,Coquimbo,Rio Hurtado,4372,1,1,0,0
2020-04-15,Coquimbo,Salamanca,29110,6,3,0,3
2020-04-15,Coquimbo,Vicuna,29741,0,0,0,0
2020-04-15,Coquimbo,Desconocido Coquimbo,0,0,0,0,0
2020-04-15,Valparaíso,Algarrobo,15174,9,9,0,0
2020-04-15,Valparaíso,Cabildo,20663,0,0,0,0
2020-04-15,Valparaíso,Calera,53591,11,8,0,3
2020-04-15,Valparaíso,Calle Larga,16482,2,0,0,2
2020-04-15,Valparaíso,Cartagena,25357,2,0,0,2
2020-04-15,Valparaíso,Casablanca,29170,3,2,0,1
2020-04-15,Valparaíso,Catemu,15213,0,0,0,0
2020-04-15,Valparaíso,Concon,45889,7,5,0,2
2020-04-15,Valparaíso,El Quisco,17742,4,1,0,3
2020-04-15,Valparaíso,El Tabo,14338,3,3,0,0
